CODIGO_OFICINA;IDCLIENTE_ESTABLECIMIENTO;CODIGO DANE;ID_MUNICIPIO;NOMBRE_OFICINA;NOMBRE MUNICIPIO;IDMUN_ACT_ECONOMICA;ID_PUC;CODIGO CUENTA;IDTIPO_CALCULO;Tipo de Calculo (Ley/Municipal);ESTADO;ID_ESTADO
287;1098;8001;146;OFICINA AV ESTUDIANTES;BARRANQUILLA;137;2;4102020015;2;MUNICIPIO;ACTIVO;1
288;1099;8001;146;GB LA PLAZUELA;BARRANQUILLA;137;2;4102020015;2;MUNICIPIO;ACTIVO;1
289;1100;8001;146;GB CALLE 82;BARRANQUILLA;137;2;4102020015;2;MUNICIPIO;ACTIVO;1
290;1101;8001;146;CANAL AUTOSERVICIOS BARRA;BARRANQUILLA;137;2;4102020015;2;MUNICIPIO;ACTIVO;1
291;1102;8001;146;GB CEN ABAS CA KR38;BARRANQUILLA;137;2;4102020015;2;MUNICIPIO;ACTIVO;1
293;1103;8001;146;CANAL ALTER ATLANTIC;BARRANQUILLA;137;2;4102020015;2;MUNICIPIO;ACTIVO;1
294;1104;8001;146;GB CENTRO DE CANJE Y REME;BARRANQUILLA;137;2;4102020015;2;MUNICIPIO;ACTIVO;1
295;1105;8001;146;CENTRO EFEC BQUILLA;BARRANQUILLA;137;2;4102020015;2;MUNICIPIO;ACTIVO;1
298;1106;8001;146;BARRANQUILLA NUEVA 0902;BARRANQUILLA;137;2;4102020015;2;MUNICIPIO;ACTIVO;1
299;1107;8001;146;ADMON CAJEROS REMOTO;BARRANQUILLA;137;2;4102020015;2;MUNICIPIO;ACTIVO;1
3803;1108;8001;146;OFICINA LEASING BARRANQUI;BARRANQUILLA;137;2;4102020015;2;MUNICIPIO;ACTIVO;1
3804;1109;8001;146;PUNT ESPECIA BARRANQ;BARRANQUILLA;137;2;4102020015;2;MUNICIPIO;ACTIVO;1
3805;1110;8001;146;PUNTO ESPECIA BOLIVA;BARRANQUILLA;137;2;4102020015;2;MUNICIPIO;ACTIVO;1
3806;1111;8001;146;PTO ESP IMPUE SOLEDA;BARRANQUILLA;137;2;4102020015;2;MUNICIPIO;ACTIVO;1
3807;1112;8001;146;PTO ESP TRANS SOLEDA;BARRANQUILLA;137;2;4102020015;2;MUNICIPIO;ACTIVO;1
3808;1113;8001;146;OFICINA VIRTUAL ATLANTICO;BARRANQUILLA;137;2;4102020015;2;MUNICIPIO;ACTIVO;1
3809;1114;8001;146;OFICINA VIRTUAL PUERTO COLO;BARRANQUILLA;137;2;4102020015;2;MUNICIPIO;ACTIVO;1
3810;1115;8001;146;OFICINA VIRTUAL SOLEDAD;BARRANQUILLA;137;2;4102020015;2;MUNICIPIO;ACTIVO;1
3811;1116;8001;146;F E VIVIE SUC ATLAN;BARRANQUILLA;137;2;4102020015;2;MUNICIPIO;ACTIVO;1
3812;1117;8001;146;PUNT ESP CADES RIOMA;BARRANQUILLA;137;2;4102020015;2;MUNICIPIO;ACTIVO;1
3813;1118;8001;146;CTRO RE P PANORAMA;BARRANQUILLA;137;2;4102020015;2;MUNICIPIO;ACTIVO;1
3814;1119;8001;146;CTRO RE P AMERICANO;BARRANQUILLA;137;2;4102020015;2;MUNICIPIO;ACTIVO;1
3815;1120;8001;146;BPO BARRANQUILLA;BARRANQUILLA;137;2;4102020015;2;MUNICIPIO;ACTIVO;1
3816;1121;8001;146;PUNT ESP ALPINA GALA;BARRANQUILLA;137;2;4102020015;2;MUNICIPIO;ACTIVO;1
3817;1122;8001;146;UNEN VEH ATLANTICO;BARRANQUILLA;137;2;4102020015;2;MUNICIPIO;ACTIVO;1
3818;1123;8001;146;PUNT ESPEC COLOCHERA;BARRANQUILLA;137;2;4102020015;2;MUNICIPIO;ACTIVO;1
3819;1124;8001;146;PUNT ESP M SOLEDAD;BARRANQUILLA;137;2;4102020015;2;MUNICIPIO;ACTIVO;1
3820;1125;8001;146;OFI REG CARIBE;BARRANQUILLA;137;2;4102020015;2;MUNICIPIO;ACTIVO;1
4414;1126;8001;146;BARRANQUILLA;BARRANQUILLA;137;2;4102020015;2;MUNICIPIO;ACTIVO;1
4612;1127;8001;146;BARRANQUILLA 1;BARRANQUILLA;137;2;4102020015;2;MUNICIPIO;ACTIVO;1
4713;1128;8001;146;20 DE JULIO;BARRANQUILLA;137;2;4102020015;2;MUNICIPIO;ACTIVO;1
9093;1129;8001;146;BARRANQUILLA BANCAFE;BARRANQUILLA;137;2;4102020015;2;MUNICIPIO;ACTIVO;1
347;1130;5001;135;COORDINACION CREDITO PYME SUC MEDELLIN;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
322;1131;5001;135;COORDINACION DE CARTERA Y COBRANZAS SUC MEDELLIN;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
346;1132;5001;135;COORDINACION DE CARTERA Y COBRANZAS SUC MEDELLIN;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3916;1133;5001;135;COORDINACION ESTABLECIMIENTOS SUC MEDELLIN;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
342;1134;5001;135;COORDINACION GRUPOS HOMOGENEOS SUC MEDELLIN;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
348;1135;5001;135;COORDINACION JURIDICA DE COBRANZA SUC MEDELLIN;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3935;1136;5001;135;COORDINACION REGIONAL DE NORMALIZACION PERSONA JURIDICA SUC MEDELLIN;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
323;1137;5001;135;DEPARTAMENTO AUDITORIA OPERATIVA;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
340;1138;5001;135;DEPARTAMENTO COMERCIAL PYME;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3602;1139;5001;135;DEPARTAMENTO OPERACIONES LEASING;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
308;1140;5001;135;GERENCIA REGIONAL ANTIOQUIA;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
8149;1141;5001;135;GERENCIA REGIONAL CORPORATIVA ANTIOQUIA Y SANTANDERES;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
320;1142;5001;135;JEFATURA CREDITO DE VEHICULO SUC MEDELLIN;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
343;1143;5001;135;JEFATURA ZONA PYME SUC MEDELLIN;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
344;1144;5001;135;JEFATURA ZONA RURAL SUC MEDELLIN;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3976;1145;5002;69;OFICINA ABEJORRAL;ABEJORRAL;181;2;4102020015;2;MUNICIPIO;ACTIVO;1
3974;1146;5030;92;OFICINA AMAGA;AMAGA;182;2;4102020015;2;MUNICIPIO;ACTIVO;1
3966;1147;5031;24;OFICINA AMALFI;AMALFI;183;2;4102020015;2;MUNICIPIO;ACTIVO;1
3964;1148;5034;93;OFICINA ANDES;ANDES;184;2;4102020015;2;MUNICIPIO;ACTIVO;1
3937;1149;5045;116;OFICINA APARTADO;APARTADO;185;2;4102020015;2;MUNICIPIO;ACTIVO;1
373;1150;5001;135;OFICINA ARKADIA ANTES LA MOTTA;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3928;1151;5001;135;OFICINA AVENTURA;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
384;1152;5631;136;OFICINA AVES MARIA;SABANETA;202;2;4102020015;2;MUNICIPIO;ACTIVO;1
370;1153;5001;135;OFICINA AYACUCHO;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
380;1154;5001;135;OFICINA BELEN;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
375;1155;5088;128;OFICINA BELLO;BELLO;186;2;4102020015;2;MUNICIPIO;ACTIVO;1
3990;1156;5093;96;OFICINA BETULIA;BETULIA;187;2;4102020015;2;MUNICIPIO;ACTIVO;1
364;1157;5001;135;OFICINA BOLIVAR MEDELLIN;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
372;1158;5001;135;OFICINA CALASANZ;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
385;1159;5129;129;OFICINA CALDAS;CALDAS;189;2;4102020015;2;MUNICIPIO;ACTIVO;1
302;1160;5001;135;OFICINA CARACAS;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3936;1161;5154;13;OFICINA CAUCASIA;CAUCASIA;190;2;4102020015;2;MUNICIPIO;ACTIVO;1
3954;1162;5088;128;OFICINA CENCOSUD METRO BELLO;BELLO;186;2;4102020015;2;MUNICIPIO;ACTIVO;1
359;1163;5360;133;OFICINA CENTRAL MAYORISTA;ITAGUI;195;2;4102020015;2;MUNICIPIO;ACTIVO;1
3969;1164;5101;99;OFICINA CIUDAD BOLIVAR;CIUDAD BOLIVAR;188;2;4102020015;2;MUNICIPIO;ACTIVO;1
3968;1165;5209;100;OFICINA CONCORDIA;CONCORDIA;191;2;4102020015;2;MUNICIPIO;ACTIVO;1
391;1166;5212;130;OFICINA COPACABANA;COPACABANA;192;2;4102020015;2;MUNICIPIO;ACTIVO;1
335;1167;5001;135;OFICINA CORPORATIVA Y EMPRESARIAL MILLA DE ORO;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
362;1168;5001;135;OFICINA EL POBLADO;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3981;1169;5697;90;OFICINA EL SANTUARIO;EL SANTUARIO;205;2;4102020015;2;MUNICIPIO;ACTIVO;1
396;1170;5001;135;OFICINA EL TESORO;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
363;1171;5266;131;OFICINA ENVIGADO;ENVIGADO;193;2;4102020015;2;MUNICIPIO;ACTIVO;1
366;1172;5001;135;OFICINA EXITO COLOMBIA;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
318;1173;5001;135;OFICINA FLORIDA PARQUE;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3972;1174;5282;101;OFICINA FREDONIA;FREDONIA;194;2;4102020015;2;MUNICIPIO;ACTIVO;1
365;1175;5360;133;OFICINA ITAGUI PARQUE;ITAGUI;195;2;4102020015;2;MUNICIPIO;ACTIVO;1
3985;1176;5364;103;OFICINA JARDIN;JARDIN;196;2;4102020015;2;MUNICIPIO;ACTIVO;1
3992;1177;5368;104;OFICINA JERICO;JERICO;197;2;4102020015;2;MUNICIPIO;ACTIVO;1
315;1178;5376;78;OFICINA LA CEJA;LA CEJA;198;2;4102020015;2;MUNICIPIO;ACTIVO;1
3915;1179;5001;135;OFICINA LA CENTRAL;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
376;1180;5001;135;OFICINA LA ESTACION;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3919;1181;5380;134;OFICINA LA ESTRELLA;LA ESTRELLA;199;2;4102020015;2;MUNICIPIO;ACTIVO;1
383;1182;5001;135;OFICINA LA FRONTERA;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
361;1183;5001;135;OFICINA LA SETENTA;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
393;1184;5001;135;OFICINA LOS MOLINOS;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
398;1185;5631;136;OFICINA MAYORCA;SABANETA;202;2;4102020015;2;MUNICIPIO;ACTIVO;1
360;1186;5001;135;OFICINA MEDELLIN CENTRO;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3967;1187;5001;135;OFICINA MILLA DE ORO ANTES TORRE DAVIVIENDA;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
389;1188;5001;135;OFICINA MONTERREY;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
394;1189;5001;135;OFICINA OVIEDO;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
397;1190;5360;133;OFICINA PLAZA ARRAYANES ANTES CENCOSUD METRO ITAGUI;ITAGUI;195;2;4102020015;2;MUNICIPIO;ACTIVO;1
377;1191;5001;135;OFICINA PREMIUM PLAZA;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3983;1192;5088;128;OFICINA PUERTA DEL NORTE;BELLO;186;2;4102020015;2;MUNICIPIO;ACTIVO;1
314;1193;5579;20;OFICINA PUERTO BERRIO;PUERTO BERRIO;200;2;4102020015;2;MUNICIPIO;ACTIVO;1
3960;1194;5615;84;OFICINA RIONEGRO ANTIOQUIA;RIONEGRO;201;2;4102020015;2;MUNICIPIO;ACTIVO;1
3975;1195;5642;108;OFICINA SALGAR;SALGAR;203;2;4102020015;2;MUNICIPIO;ACTIVO;1
301;1196;5001;135;OFICINA SAN DIEGO;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
317;1197;5001;135;OFICINA SAN LUCAS;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3940;1198;5615;84;OFICINA SAN NICOLAS MEDELLIN;RIONEGRO;201;2;4102020015;2;MUNICIPIO;ACTIVO;1
3977;1199;5679;109;OFICINA SANTA BARBARA ANTIOQUIA;SANTA BARBARA;204;2;4102020015;2;MUNICIPIO;ACTIVO;1
371;1200;5001;135;OFICINA SANTA TERESITA;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
351;1201;5001;135;OFICINA SANTAFE MEDELLIN;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3971;1202;5756;91;OFICINA SONSON;SONSON;206;2;4102020015;2;MUNICIPIO;ACTIVO;1
3994;1203;5789;110;OFICINA TAMESIS;TAMESIS;207;2;4102020015;2;MUNICIPIO;ACTIVO;1
392;1204;5001;135;OFICINA TERMINAL DEL NORTE;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
381;1205;5001;135;OFICINA TERMINAL DEL SUR;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
374;1206;5001;135;OFICINA UNICENTRO MEDELLIN;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3987;1207;5861;115;OFICINA VENECIA;VENECIA;208;2;4102020015;2;MUNICIPIO;ACTIVO;1
355;1208;5266;131;OFICINA VIVA ENVIGADO ANTES CENCOSUD JUMBO LAS VEGAS;ENVIGADO;193;2;4102020015;2;MUNICIPIO;ACTIVO;1
3920;1209;5376;78;OFICINA VIVA LA CEJA;LA CEJA;198;2;4102020015;2;MUNICIPIO;ACTIVO;1
338;1210;5001;135;OFICINA VIVA LAURELES;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3965;1211;5887;50;OFICINA YARUMAL;YARUMAL;209;2;4102020015;2;MUNICIPIO;ACTIVO;1
3921;1212;5001;135;SUBGERENCIA COMERCIAL;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3601;1213;5001;135;SUBGERENCIA EMPRESARIAL Y PYME REGIONAL ANTIOQUIA;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
303;1214;5001;135;UNICENTRO MEDELLIN 2;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
309;1215;5001;135;SINERGIA MEDELLIN;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
311;1216;5001;135;JEFE DE CREDITO;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
313;1217;5001;135;P R MOVILI TRASN MED;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
316;1218;5001;135;CENTRO DE EFEC RIONE;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
321;1219;5001;135;JEFATURA CARTERA;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
324;1220;5001;135;DAVIPORTAL MDELLIN;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
325;1221;5579;20;CEN EFE OFIC PUERTO VER;PUERTO BERRIO;200;2;4102020015;2;MUNICIPIO;ACTIVO;1
326;1222;5001;135;MARINILLA;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
331;1223;5001;135;COORD ADMINISTRATIVO;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
333;1224;5001;135;MULTIFUNC MEDELLIN;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
336;1225;5001;135;RED MULTICOLOR;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
337;1226;5001;135;TELEFONO ROJO;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
339;1227;5001;135;CTRO EFECTIVO QUIBDO;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
349;1228;5001;135;CTRO PAG Y REC AV OR;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
350;1229;5001;135;CENT DE OPE MEDELLIN;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
352;1230;5001;135;CITI PLAZA ENVIGADO;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
353;1231;5001;135;P ESPECIA GOBER ANTI;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
354;1232;5001;135;CENTRO DE RECAU COLT;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
356;1233;5001;135;OFICINA MOVIL NO5;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
357;1234;5001;135;CARREFOUR APOLO;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
358;1235;5001;135;CENCOSUD JUMBO LA 65;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
367;1236;5001;135;JUNIN;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
368;1237;5001;135;AVENIDA ORIENTAL;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
369;1238;5001;135;AVENIDA 33;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
378;1239;5001;135;OFICINA VISITACION;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
379;1240;5001;135;LA AMERICA;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
382;1241;5360;133;PLATINO;ITAGUI;195;2;4102020015;2;MUNICIPIO;ACTIVO;1
386;1242;5001;135;BOLIVAR;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
387;1243;5001;135;ARANJUEZ;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
388;1244;5001;135;OFICINA MANRIQUE;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
390;1245;5001;135;OFICINA SAN JAVIER;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
395;1246;5001;135;CENTRO EFEC MEDELLIN;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
399;1247;5001;135;ADMON CAJEROS REMOTO;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3600;1248;5001;135;LEASING MEDELLIN;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3603;1249;5001;135;F E VIVIE REG ANTIO;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3604;1250;5001;135;BPO VIVIENDA R ANTIO;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3605;1251;5001;135;UNEN VEH ANTIOQUIA;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3606;1252;5001;135;PUNT ESP UNIMI BELLO;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3901;1253;5001;135;RETAIL INTERC MEDELL;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3909;1254;5001;135;PUNT ESP PLAZA MAYOR;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3910;1255;5001;135;PUNT ESP TRANS MEDEL;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3911;1256;5001;135;PUNT ESP ALPINA MEDE;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3912;1257;5001;135;CTR REC Y PAGO CHIGO;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3913;1258;5001;135;CTR REC Y PAGO CAREP;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3914;1259;5001;135;CTR REC Y PAGO CAUCA;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3922;1260;5001;135;CTRO EFEC CAUCASIA;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3923;1261;5001;135;UNEN;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3924;1262;5001;135;CANAL ALTER ANTIOQUI;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3925;1263;5001;135;CTRO PROFICINA ANTIOQUIA;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3926;1264;5001;135;ANTIOQUIA;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3929;1265;5001;135;DPTO CRED VEH ANTIOQ;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3930;1266;5001;135;PPTO OFICINA NUEVAS 2010 MEDE;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3931;1267;5001;135;DAVIPORTA PREMIUN;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3932;1268;5001;135;CTRO RECAU Y PAGO ST;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3933;1269;5212;130;HACEB;COPACABANA;192;2;4102020015;2;MUNICIPIO;ACTIVO;1
3934;1270;5001;135;C EFEC APARTADO;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3938;1271;5209;100;MEDELLIN NUEVA 0802;CONCORDIA;191;2;4102020015;2;MUNICIPIO;ACTIVO;1
3939;1272;5001;135;EXITO ROBLEDO;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3941;1273;5001;135;PREMIER EL BOSQUE;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3950;1274;5101;99;GB CTRO D EFEC BOLIV;CIUDAD BOLIVAR;188;2;4102020015;2;MUNICIPIO;ACTIVO;1
3951;1275;5282;101;GB CTRO D EFEC FREDO;FREDONIA;194;2;4102020015;2;MUNICIPIO;ACTIVO;1
3952;1276;5030;92;GB CTRO D EFEC AMAGA;AMAGA;182;2;4102020015;2;MUNICIPIO;ACTIVO;1
3953;1277;5887;50;GB CTRO D EFEC YARUM;YARUMAL;209;2;4102020015;2;MUNICIPIO;ACTIVO;1
3955;1278;5034;93;CTRO D EFEC ANDES;ANDES;184;2;4102020015;2;MUNICIPIO;ACTIVO;1
3956;1279;5364;103;GB CTRO EFEC JARDIN;JARDIN;196;2;4102020015;2;MUNICIPIO;ACTIVO;1
3957;1280;5002;69;CEN EF GB ABEJORRAL;ABEJORRAL;181;2;4102020015;2;MUNICIPIO;ACTIVO;1
3958;1281;5756;91;CEN EEFEC CG SONSON;SONSON;206;2;4102020015;2;MUNICIPIO;ACTIVO;1
3959;1282;5093;96;GB CENT EFEC BETULIA;BETULIA;187;2;4102020015;2;MUNICIPIO;ACTIVO;1
3961;1283;5001;135;PLAZA LA LIBERTDAD;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3962;1284;5001;135;GB MEDELLIN;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3963;1285;5360;133;GB ITAGUI;ITAGUI;195;2;4102020015;2;MUNICIPIO;ACTIVO;1
3970;1286;5001;135;GB CENTRO COLTEJER;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3973;1287;5001;135;GB CENTRAL DE ABASTO;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3978;1288;5001;135;GB CARRERA 70;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3979;1289;5001;135;GB UNIMEDELLIN 2;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3980;1290;5001;135;GB GUAYAQUIL;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3982;1291;5001;135;GB LA AMERICA;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3984;1292;5266;131;CITI PLAZA ENVIGADO;ENVIGADO;193;2;4102020015;2;MUNICIPIO;ACTIVO;1
3986;1293;5001;135;GB AV COLOMBIA;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3988;1294;5001;135;GB SECTOR NUTIBARA;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3989;1295;5001;135;GB SAN DIEGO CCIAL;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3991;1296;5001;135;GB CALDAS;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3993;1297;5001;135;OLAYA HERRERA;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3995;1298;5001;135;GB VILLAS DE ABURRA;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3996;1299;5001;135;PUNTO CLAVE;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3997;1300;5001;135;CANAL AUTOSERV MEDE;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3998;1301;5001;135;GB CENTRO DE CANJE Y REME;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
3999;1302;5001;135;INTER PLAZA;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
4416;1303;5001;135;MEDELLIN 2;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
4417;1304;5001;135;MEDELLIN 3;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
4613;1305;5001;135;CALDAS;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
4614;1306;5001;135;MEDELLIN 1;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
4615;1307;5001;135;MEDELLIN 2;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
4714;1308;5001;135;BOLIVAR;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
4715;1309;5001;135;MEDELLIN 1;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
4716;1310;5001;135;COLTEJER M O;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
6901;1311;5001;135;OFICINA VIRTUAL ABEJORRAL;MEDELLIN;180;2;4102020015;2;MUNICIPIO;ACTIVO;1
6902;1312;5306;59;GIRALDO;GIRALDO;218;2;4102020015;2;MUNICIPIO;ACTIVO;1
6903;1313;5667;88;SAN RAFAEL;SAN RAFAEL;169;2;4102020015;2;MUNICIPIO;ACTIVO;1
6904;1314;5190;26;CISNEROS;CISNEROS;216;2;4102020015;2;MUNICIPIO;ACTIVO;1
6905;1315;5792;111;TARSO;TARSO;170;2;4102020015;2;MUNICIPIO;ACTIVO;1
